tid	title	ori_work	st_date	ed_date	st_day	st_time	ed_time	channel	ch_name	type
38644	BLACK CAT	comic	2005/10/06	2006/03/30	木	25:25	25:55	TBS	TBS	earth
8776	宇宙少年ソラン	NULL	1965/05/04	1967/02/28	火	19:00	19:30	TBS	TBS	earth
32305	がんばれゴエモン	NULL	1997/10/04	1998/03/28	土	17:00	17:30	TBS	TBS	earth
59204	城下町のダンデライオン	NULL	2015/07/02	2015/09/17	木	26:18	26:48	TBS	TBS	earth
25699	笑ゥせぇるすまん(1)	NULL	1989/10/17	1990/09/25	火	21:00	22:54	TBS	TBS	earth
33835	未来少年コナンII　タイガアドベンチャー	NULL	1999/10/16		土	17:30	18:00	TBS	TBS	earth
39422	あさっての方向。	comic	2006/10/05	2006/12/21	木	25:59	26:29	TBS	TBS	earth
59231	青春×機関銃	NULL	2015/07/02	2015/09/17	木	25:46	26:16	TBS	TBS	earth
42453	にゃんこい！	comic	2009/10/01	2009/12/17	木	25:59	26:29	TBS	TBS	earth
20207	イーグルサム	NULL	1983/04/07	1984/03/29	木	19:00	19:30	TBS	TBS	earth
39423	009-1（００９－１）	comic	2006/10/05	2006/12/21	木	25:29	25:59	TBS	TBS	earth
60285	カミワザ・ワンダ	NULL	2016/04/23		土	07:00	07:30	TBS	TBS	earth
12320	キックの鬼	NULL	1970/10/02	1971/03/26	金	19:00	19:30	TBS	TBS	earth
27187	笑ゥせぇるすまん(2)	NULL	1991/03/12	1992/03/24	火			TBS	TBS	earth
33795	ブルージェンダー（ブルー・ジェンダー）BLUE GENDER	NULL	1999/10/07		木	25:55	26:25	TBS	TBS	earth
20361	プラレス３四郎（プラレス三四郎…誤り）	NULL	1983/06/05	1984/02/26	日	17:00	17:30	TBS	TBS	earth
56913	普通の女子校生が【ろこどる】やってみた。	NULL	2014/07/03	2014/09/18	木	26:16	26:46	TBS	TBS	earth
62498	おとぎマンガカレンダー	NULL	1962/06/25	1964/06/25	月～土	18:55	19:00	TBS	TBS	earth
14232	星の子チョビン	NULL	1974/04/05	1974/09/27	金	19:30	20:00	TBS	TBS	earth
49296	機動戦士ガンダムAGE	original	2011/10/09	2012/09/23	日	17:00	17:30	TBS	TBS	earth
8552	未来からきた少年　スーパージェッター（スーパー・ジェッター）	NULL	1965/01/07	1966/06/23	木	18:00	18:30	TBS	TBS	earth
15511	ろぼっ子ビートン	NULL	1976/10/12	1977/09/27	火	19:00	19:30	TBS	TBS	earth
62521	DYNAMIC CHORD	NULL	2017/10/05	2017/12/21	木	25:55	26:28	TBS	TBS	earth
38912	びんちょうタン	character	2006/02/02	2006/03/30	木	25:55	26:10	TBS	TBS	earth
41359	CLANNAD(2)（クラナド(2)）～AFTER STORY～	galge	2008/10/02	2009/03/26	木	25:59	26:29	TBS	TBS	earth
37842	ジパング	comic	2004/10/07	2005/03/31	木	25:25	25:55	TBS	TBS	earth
53805	武装神姫	NULL	2012/10/04	2012/12/20	金	25:55	26:25	TBS	TBS	earth
53391	あっちこっち	NULL	2012/04/05	2012/06/28	木	25:25	25:55	TBS	TBS	earth
38692	Rozen Maiden traumend ローゼンメイデン(2)　トロイメント	comic	2005/10/20	2006/01/26	木	25:55	26:25	TBS	TBS	earth
10934	怪物くん	NULL	1968/04/21	1969/03/23	日	19:30	20:00	TBS	TBS	earth
60537	はんだくん	NULL	2016/07/07	2016/09/22	木	25:58	26:28	TBS	TBS	earth
49298	REC	comic	2006/02/02	2006/03/30	木	25:55	26:25	TBS	TBS	earth
60556	この美術部には問題がある！	NULL	2016/07/07	2016/09/22	木	26:28	26:58	TBS	TBS	earth
28133	少年アシベ(1)	NULL	1991/04/04	1991/12/28	木	19:00	19:30	TBS	TBS	earth
32304	さくらももこ劇場　コジコジ～COJI-COJI～	NULL	1997/10/04	1999/09/25	土	17:30	18:00	TBS	TBS	earth
54996	フォトカノ	NULL	2013/04/04		木	25:58	26:28	TBS	TBS	earth
33779	イッパツ危機娘	NULL	1999/10/04	1999/10/28	月～木	23:55	24:50	TBS	TBS	earth
42525	けんぷファー	light_novel	2009/10/01	2009/12/18	木	25:29	25:59	TBS	TBS	earth
53771	ひだまりスケッチ×ハニカム	comic	2012/10/04	2012/12/20	木	25:25	25:55	TBS	TBS	earth
33766	魔術士オーフェン Revenge（魔術士オーフェン　リベンジ）	NULL	1999/10/02	2000/03/25	土	17:00	17:30	TBS	TBS	earth
16075	まんが日本絵巻	NULL	1977/10/05	1978/09/27	水	19:30	20:00	TBS	TBS	earth
28425	藤子不二雄Aのさすらいくん	NULL	1992/04/07	1992/06/30	火	21:00	22:54	TBS	TBS	earth
56888	RAIL WARS!	NULL	2014/07/03	2014/09/18	木	25:46	26:16	TBS	TBS	earth
39846	ラブ★コン　LOVELY★COMPLEX	comic	2007/04/07	2007/09/29	土	17:30	18:00	TBS	TBS	earth
28912	少年アシベ２	NULL	1992/10/03	1993/03/27	土	17:30	18:00	TBS	TBS	earth
33714	COLORFUL～カラフル～	NULL	1999/09/06	1999/09/30	月～木	23:55	24:50	TBS	TBS	earth
35332	ちっちゃな雪使いシュガー	NULL	2001/10/02		火	26:20	26:50	TBS	TBS	earth
58543	幸腹グラフィティ	NULL	2015/01/08	2015/03/26	木	25:46	26:16	TBS	TBS	earth
32485	アキハバラ電脳組	NULL	1998/04/04	1998/09/26	土	17:00	17:30	TBS	TBS	earth
39656	ひだまりスケッチ(1)	comic	2007/01/11	2007/03/29	木	25:25	26:25	TBS	TBS	earth
54995	やはり俺の青春ラブコメはまちがっている。	NULL	2013/04/04		木	25:28	25:58	TBS	TBS	earth
10216	冒険ガボテン島（「冒険」にルビ「ぼうけん」が、「島」にルビ「じま」が、それぞれ付く）	NULL	1967/04/04	1967/12/26	火	19:00	20:00	TBS	TBS	earth
58026	浦安鉄筋家族	NULL	1998/06/30	1998/08/24	月～金	23:55	24:50	TBS	TBS	earth
12862	スカイヤーズ５（２）	NULL	1971/10/07	1972/03/30	木	19:00	19:30	TBS	TBS	earth
39865	おおきく振りかぶって(1)（大きく振りかぶって…誤り、おお振り…略称）	comic	2007/04/12	2007/09/27	木	25:25	25:55	TBS	TBS	earth
58556	銃皇無尽のファフニール	NULL	2015/01/08	2015/03/26	木	26:16	26:46	TBS	TBS	earth
39651	ヴィーナス・ヴァーサス・ヴァイアラス　Venus Versus Virus	comic	2007/01/11	2007/03/29	木	25:55	26:25	TBS	TBS	earth
37839	Rozen Maiden　ローゼンメイデン(1)	comic	2004/10/07	2004/12/23	木	25:55	26:25	TBS	TBS	earth
51967	アマガミSS+ plus	galge	2012/01/05	2012/03/29	木	25:55	26:25	TBS	TBS	earth
12044	ばくはつ五郎	NULL	1970/04/03	1970/09/25	金	19:00	19:30	TBS	TBS	earth
20836	ウルトラマンキッズ	NULL	1986/04/16	1986/11/19	水	19:20	19:30	TBS	TBS	earth
9769	がんばれ！マリンキッド（海底少年マリン（１））	NULL	1966/10/06	1966/12/29	木	19:00	19:30	TBS	TBS	earth
32933	ももいろシスターズ	NULL	1998/08/25	1998/10/05	月～木	23:55	24:50	TBS	TBS	earth
40558	イタズラなKiss（イタキス）	galge	2008/04/04	2008/09/26	金	26:25	26:55	TBS	TBS	earth
59518	ヤング　ブラック・ジャック	NULL	2015/10/01	2015/12/17	木	26:16	26:36	TBS	TBS	earth
59536	ランス・アンド・マスクス	NULL	2015/10/01		木	25:46	26:16	TBS	TBS	earth
62090	アクションヒロイン チアフルーツ	NULL	2017/07/06	2017/09/28	木	26:30	27:00	TBS	TBS	earth
55986	IS（インフィニット・ストラトス）２	NULL	2013/10/03		木	25:58	26:28	TBS	TBS	earth
33603	パパと踊ろう	NULL	1999/07/05	1999/07/29	月～木	23:55	24:50	TBS	TBS	earth
33599	真ゲッターロボ	NULL	1999/07/03	1999/10/23	土	25:45	26:15	TBS	TBS	earth
63365	明日のよいち！	comic	2009/01/08	2009/03/26	木	25:29	25:59	TBS	TBS	earth
62089	コンビニカレシ	NULL	2017/07/06	2017/09/28	木	26:00	26:30	TBS	TBS	earth
60904	私がモテてどうすんだ	NULL	2016/10/06		木	25:58	26:28	TBS	TBS	earth
60905	ガーリッシュナンバー	NULL	2016/10/06		木	26:28	26:58	TBS	TBS	earth
33014	魔術士オーフェン	NULL	1998/10/03	1999/03/27	土	16:30	17:00	TBS	TBS	earth
55074	まんが世界昔ばなし（第120回～第123回）愛の一家	NULL	1978/01/05	1978/01/26	水	19:00	19:30	TBS	TBS	earth
60885	ハイキュー!!　烏野高校VS白鳥沢学園高校	NULL	2016/10/07		金	26:10	26:40	TBS	TBS	earth
33541	サーフサイド・ハイスクール	NULL	1999/05/31	1999/07/01	月～木	23:55	24:50	TBS	TBS	earth
33505	日本一の男の魂２	NULL	1999/05/03	1999/05/27	月～木	23:55	24:50	TBS	TBS	earth
29562	３丁目のタマ　うちのタマ知りませんか？(1)	NULL	1993/07/03		土	18:00	18:30	TBS	TBS	earth
55075	あしながおじさん	NULL	1978/04/05	1978/04/26	水	19:00	19:30	TBS	TBS	earth
61742	トミカハイパーレスキュー　ドライブヘッド－機動救急警察－（「機動救急警察」にルビ「きどうきゅうきゅうけいさつ」が付く）（トミカハイパーレスキュー　ドライブヘッド～機動救急警察～）	NULL	2017/04/15		土	07:00	07:30	TBS	TBS	earth
56616	ブレイドアンドソウル	NULL	2014/04/03		木	25:46	26:16	TBS	TBS	earth
55979	アウトブレイク・カンパニー	NULL	2013/10/03		木	25:28	25:58	TBS	TBS	earth
8156	ビッグＸ	NULL	1964/08/03	1965/10/04	月	19:00	19:30	TBS	TBS	earth
32127	エイトマンAFTER	NULL	1997/06/24	1997/06/24	火	25:50	27:38	TBS	TBS	earth
33030	LET'S ぬぷぬぷっ	NULL	1998/10/06	1998/11/02	月～木	23:55	24:50	TBS	TBS	earth
17126	ザ★ウルトラマン（ザ・ウルトラマン）	NULL	1979/04/04	1980/03/26	水	19:00	19:30	TBS	TBS	earth
44853	インフィニット・ストラトス（インフィニットＳ、IS＜インフィニット・ストラトス＞）	NULL	2011/01/06		木	25:25	25:55	TBS	TBS	earth
30093	ヤマトタケル	NULL	1994/04/09	1994/12/24	土	17:30	18:00	TBS	TBS	earth
39060	xxxHOLiC（ホリック）	comic	2006/04/06	2006/09/28	木	25:25	25:55	TBS	TBS	earth
21003	ビデオ戦士レザリオン	NULL	1984/03/04	1985/02/03	日	17:00	17:30	TBS	TBS	earth
63465	うらら迷路帖	NULL	2017/01/05	2017/03/23	木	25:58	26:28	TBS	TBS	earth
60507	昭和元禄落語心中－助六再び篇－	NULL	2017/01/06		金	26:40	27:10	TBS	TBS	earth
16737	小公女セーラ～アメリカ	NULL	1978/10/11		水	19:00	19:30	TBS	TBS	earth
61718	クロックワーク・プラネット	NULL	2017/04/06		木	25:58	26:28	TBS	TBS	earth
58328	昭和元禄落語心中－助六再び篇－	NULL	2017/01/06	2017/03/24	金	26:40	27:10	TBS	TBS	earth
42040	けいおん　K-ON!(1)	comic	2009/04/02	2009/06/25	木	25:59	26:29	TBS	TBS	earth
30670	行け！稲中卓球部	NULL	1995/04/05		水			TBS	TBS	earth
35773	ちょびっツ	NULL	2002/04/02	2002/09/24	火	26:20	26:50	TBS	TBS	earth
61699	カブキブ！	NULL	2017/04/06	2017/06/22	木	26:29	26:59	TBS	TBS	earth
21089	まんがどうして物語	NULL	1984/04/07	1986/03/29	土	15:00	15:30	TBS	TBS	earth
56611	僕らはみんな河合荘	NULL	2014/04/03		木	26:16	26:46	TBS	TBS	earth
35395	GROOVE ADVENTURE RAVE（RAVE（レイヴ））	NULL	2001/10/13	2002/10/19	土	17:30	18:00	TBS	TBS	earth
54677	僕は友達が少ないNEXT	NULL	2013/01/10		木	25:55	26:25	TBS	TBS	earth
54640	ささみさん＠がんばらない	NULL	2013/01/10		木	25:25	25:55	TBS	TBS	earth
31627	逮捕しちゃうぞ（タイホしちゃうぞ）(1)	comic	1996/10/05	1997/09/27	土	17:30	18:00	TBS	TBS	earth
42345	PandoraHearts（パンドラハーツ）	comic	2009/04/02	2009/09/24	木	25:29	25:59	TBS	TBS	earth
44854	夢喰いメリー	NULL	2011/01/06	2011/04/07	木	25:55	26:25	TBS	TBS	earth
39059	ああっ女神さまっ(2)　それぞれの翼	comic	2006/04/06	2006/04/06	木	25:55	26:25	TBS	TBS	earth
11127	サスケ	NULL	1968/09/03	1969/03/25	火	19:00	19:30	TBS	TBS	earth
31347	少年サンタの大冒険！	NULL	1996/04/06	1996/09/21	土	17:00	17:30	TBS	TBS	earth
33405	逮捕しちゃうぞ	comic	1999/03/29	1999/04/29	月～木	23:55	24:50	TBS	TBS	earth
33364	Petshop of Horrors（第1話「Daughter」、第2話「Delicious」、第3話「Despair」、第4話「Dual」）	NULL	1999/03/01	1999/03/25	月～木	23:55	24:50	TBS	TBS	earth
42907	けいおん!!　K-ON!!	comic	2010/04/06	2010/09/28	火	25:25	25:55	TBS	TBS	earth
44023	それでも町は廻っている	NULL	2010/10/07		木	25:55	26:25	TBS	TBS	earth
56372	よいこ	NULL	1998/11/06	1999/03/26	金	25:25	25:40	TBS	TBS	earth
367500	ヴァイス・サヴァイヴ	comic	2009/06/05	2009/09/25	金	25:25	25:55	TBS	TBS	earth
33226	POWER STONE パワーストーン	NULL	1999/04/03	1999/09/25	土	17:00	17:30	TBS	TBS	earth
34579	無敵王トライゼノン TRI-ZENON	NULL	2000/10/14	2001/03/31	土	17:30	18:00	TBS	TBS	earth
36652	探偵学園Q	NULL	2003/04/15	2004/03/20	火	18:55	19:24	TBS	TBS	earth
36126	ヒートガイ　ジェイ　Heat Guy-J	NULL	2002/10/01	2003/03/25	火	25:50	26:20	TBS	TBS	earth
31625	きこちゃんすまいる	NULL	1996/10/05	1997/09/27	土	17:00	17:30	TBS	TBS	earth
31349	B'T X（ビートＸ）	NULL	1996/04/06	1996/09/21	土	17:30	18:00	TBS	TBS	earth
33237	笑ゥせぇるすまん（笑うせぇるすまん）	NULL	1989/10/10	1992/09/29	火	21:00	22:54	TBS	TBS	earth
39866	怪物王女	comic	2007/04/12	2007/09/27	木	25:55	26:25	TBS	TBS	earth
58277	ヒートガイジェイ	NULL	2002/10/01	2003/03/25	火	25:50	26:20	TBS	TBS	earth
13828	（マンガ大作戦）　チャージマン研！	NULL	1973/07/02	1973/09/28	月～金	17:30	17:40	TBS	TBS	earth
56319	桜Trick	NULL	2014/01/09	2014/03/27	木	25:58	26:28	TBS	TBS	earth
56318	魔法戦争	NULL	2014/01/09	2014/03/27	月	25:28	25:58	TBS	TBS	earth
13272	モンシェリCoCo	NULL	1972/08/27	1972/11/26	日	19:30	20:00	TBS	TBS	earth
11466	ウメ星デンカ	NULL	1969/04/01	1969/09/23	火	18:00	18:30	TBS	TBS	earth
58863	やはり俺の青春ラブコメはまちがっている。続	NULL	2015/04/02	2015/06/25	木	25:46	26:16	TBS	TBS	earth
61615	Di Gi Charat デ・ジ・キャラット　サマースペシャル2000	NULL	2000/08/22	2000/08/23	火	23:55	24:50	TBS	TBS	earth
12537	珍豪ムチャ兵衛	NULL	1971/02/15	1971/03/22	月～金	18:00	18:30	TBS	TBS	earth
41618	xxxHOLiC◆継	comic	2008/04/03	2008/06/26	木	25:25	25:55	TBS	TBS	earth
58883	レーカン！	NULL	2015/04/02	2015/06/25	木	26:16	26:46	TBS	TBS	earth
58763	食戟のソーマ	NULL	2015/04/03	2015/09/25	金	26:25	26:55	TBS	TBS	earth
42665	ひだまりスケッチ×☆☆☆（ほしみっつ）	comic	2010/01/07	2010/03/25	木	25:29	25:59	TBS	TBS	earth
42670	おおかみかくし	NULL	2010/01/07	2010/03/25	木	25:59	26:29	TBS	TBS	earth
20189	まんが・ミームいろいろ夢の旅	NULL	1983/04/03	1985/09/29	日	11:00	11:30	TBS	TBS	earth
39820	神曲奏界ポリフォニカ(1)	galge	2007/04/03	2007/06/19	火	28:15	28:45	TBS	TBS	earth
61616	苺ましまろ	comic	2005/07/14	2005/10/13	木	25:55	26:25	TBS	TBS	earth
39808	アイドルマスター	game	2011/07/07	2011/12/22	木	25:25	25:55	TBS	TBS	earth
47451	まよチキ！	NULL	2011/07/07	2011/09/29	木	25:55	26:25	TBS	TBS	earth
12459	ゴルゴ13	comic	1971/03/29		月～金	23:30	23:40	TBS	TBS	earth
59910	だがしかし（だがしかし(1)）	NULL	2016/01/07	2016/03/31	木	26:16	26:46	TBS	TBS	earth
59913	ファンタシースターオンライン２　ジ　アニメーション	NULL	2016/01/07		木	25:46	26:16	TBS	TBS	earth
42866	おおきく振りかぶって(2)～夏の大会編～（大きく振りかぶって～夏の大会編～…誤り）（おお振り～夏の大会編～…略称）	comic	2010/04/01	2010/06/24	木	25:25	25:55	TBS	TBS	earth
35030	ゴーゴー五つ子らんど	NULL	2001/04/14		土	07:00	07:30	TBS	TBS	earth
21861	超獣機神ダンクーガ	NULL	1985/04/05	1985/12/02	金	17:00	17:30	TBS	TBS	earth
22678	まんがなるほど物語	NULL	1986/04/05	1988/03/26	土	17:30	18:00	TBS	TBS	earth
53410	ゆるゆり♪♪	NULL	2012/07/02		月	26:00	26:30	TBS	TBS	earth
51139	キルミーベイベー	NULL	2012/01/05		木	25:25	25:55	TBS	TBS	earth
35001	逮捕しちゃうぞ（SECOND SEASON）	comic	2001/04/07	2001/09/29	土	17:30	18:00	TBS	TBS	earth
42908	会長はメイド様！	NULL	2010/04/01		木	25:55	26:25	TBS	TBS	earth
14984	草原の少女ローラ	NULL	1975/10/07	1976/03/30	火	19:00	19:30	TBS	TBS	earth
15246	UFO戦士ダイアポロン（「戦士」にルビ「せんし」が付く）（UFO戦士ダイアポロン(1)）	NULL	1976/04/06	1976/09/28	火	19:00	19:30	TBS	TBS	earth
55263	ローゼンメイデン	comic	2013/07/04	2013/09/26	木	25:58	26:28	TBS	TBS	earth
42664	ひだまりスケッチ×365	comic	2008/07/03	2008/09/25	木	25:25	25:55	TBS	TBS	earth
56776	To LOVEる－とらぶる－（To LOVEる－とらぶる－(1)）	comic	2008/04/03	2008/09/25	木	25:55	26:25	TBS	TBS	earth
56265	忘却の旋律	comic	2004/04/06	2004/09/21	火	26:54	27:24	TBS	TBS	earth
49638	僕は友達が少ない(1)	NULL	2011/10/06	2011/12/22	木	25:55	26:25	TBS	TBS	earth
10205	パーマン	NULL	1967/04/02	1968/04/14	日	19:30	20:00	TBS	TBS	earth
53231	さんかれあ	NULL	2012/04/05		木	25:55	26:25	TBS	TBS	earth
43530	アマガミSS	galge	2010/07/01	2010/12/23	木	25:25	25:55	TBS	TBS	earth
13151	アニメドキュメント　ミュンヘンへの道(1)	NULL	1972/04/23	1972/08/20	日	19:30	20:00	TBS	TBS	earth
56601	ハイキュー!!	NULL	2014/04/06	2014/09/21	日	17:00	17:30	TBS	TBS	earth
22715	ウルトラマンキッズのアニメことわざ物語（ウルトラマンキッズのことわざ物語）	NULL	1986/04/16	1986/11/19	水	19:20	19:30	TBS	TBS	earth
41724	夢をかなえるゾウ	novel	2009/01/13	2009/12/27	火	20:00	20:54	TBS	TBS	earth
22717	ワンダービートＳ（ワンダービート・スクランブル）	NULL	1986/04/16	1986/11/19	水	19:30	19:58	TBS	TBS	earth
38033	ああっ女神さまっ(1)	comic	2005/01/06	2005/07/07	木	25:55	26:25	TBS	TBS	earth
58884	シドニアの騎士　第九惑星戦役（シドニアの騎士(2)第九惑星戦役）	NULL	2015/04/10	2015/06/26	金	26:10	26:40	TBS	TBS	earth
34227	Sakura Wars サクラ大戦（サクラ大戦TV）	NULL	2000/04/08	2000/09/23	土	17:30	18:00	TBS	TBS	earth
23998	レディレディ!!	NULL	1987/10/21	1988/03/23	水	19:30	19:58	TBS	TBS	earth
55258	ステラ女学院高等科C3部	NULL	2013/07/04	2013/09/26	木	25:28	25:58	TBS	TBS	earth
41969	逮捕しちゃうぞ　フルスロットル	comic	2007/10/04	2008/03/27	木	25:25	25:55	TBS	TBS	earth
8941	オバケのＱ太郎（おばけのＱ太郎…誤り）	NULL	1965/08/29	1967/06/28	日	19:30	20:00	TBS	TBS	earth
53483	恋と選挙とチョコレート	NULL	2012/07/05	2012/09/27	木	25:25	25:55	TBS	TBS	earth
19777	わが青春のアルカディア　無限軌道SSX	NULL	1982/10/13	1983/03/30	水	19:30	20:00	TBS	TBS	earth
40197	CLANNAD（クラナド）(1)	galge	2007/10/04	2008/03/27	木	25:55	26:25	TBS	TBS	earth
39137	ゴキブリちゃん	picture_book	2005/03/21	2005/08/01	月～金	18:00	18:30	TBSチャンネル	TBSチャンネル1	cs
59961	黄金鯱伝説グランスピアー2ndシーズン	NULL	2014/04/05	2014/07/05	土	10:55	11:25	THK	東海テレビ	earth
56893	さばげぶっ！	NULL	2014/07/06		日	22:30	23:00	TOKYO MX	TOKYO MX	uhf
57189	［人生相談テレビアニメーション］人生	NULL	2014/07/06		日	22:00	22:27	TOKYO MX	TOKYO MX	uhf
57649	スペース☆ダンディ（スペース・ダンディ）（スペース☆ダンディ(2)）	NULL	2014/07/06	2014/09/21	日	23:00	23:30	TOKYO MX	TOKYO MX	uhf
